Timestamp,Worker_ID,Labor Type,PPG_Level,Fatigue_Indicator,Activity_Level
2025-01-11 13:30:00,3043,K2,88.16977054916467,0,4
2025-01-11 13:35:00,3044,K5,86.00157805673513,0,4
2025-01-11 13:40:00,3045,K5,94.47350456345337,1,2
2025-01-11 13:45:00,3046,K4,94.39929831140448,0,1
2025-01-11 13:50:00,3047,K2,84.8661547204036,1,2
2025-01-11 13:55:00,3048,K6,84.27527349825814,1,3
2025-01-11 14:00:00,3049,K2,86.02437761239358,1,4
2025-01-11 14:05:00,3050,K2,97.9157990603758,0,1
2025-01-11 14:10:00,3051,K3,94.06691306524033,0,1
2025-01-11 14:15:00,3052,K4,95.50858725748358,0,2
2025-01-11 14:20:00,3053,K3,92.73386833289817,1,2
2025-01-11 14:25:00,3054,K4,97.06226008595425,0,2
2025-01-11 14:30:00,3055,K2,92.32679031699804,0,2
2025-01-11 14:35:00,3056,K4,89.93143563556863,0,3
2025-01-11 14:40:00,3057,K5,82.62339905825401,0,4
2025-01-11 14:45:00,3058,K1,98.7592012638719,0,4
2025-01-11 14:50:00,3059,K2,89.99549814397598,1,3
2025-01-11 14:55:00,3060,K1,97.25073442199621,0,3
2025-01-11 15:00:00,3061,K6,86.93386502692074,0,4
2025-01-11 15:05:00,3062,K5,80.3663623772675,1,2
2025-01-11 15:10:00,3063,K1,99.3249427330456,0,3
2025-01-11 15:15:00,3064,K1,92.8256455551717,0,2
2025-01-11 15:20:00,3065,K5,84.39324579679878,0,1
2025-01-11 15:25:00,3066,K3,95.66172389642306,0,4
2025-01-11 15:30:00,3067,K2,91.2501249000251,0,3
2025-01-11 15:35:00,3068,K1,81.70664851211987,0,3
2025-01-11 15:40:00,3069,K5,89.63095679810883,0,3
2025-01-11 15:45:00,3070,K2,94.84723483174886,0,3
2025-01-11 15:50:00,3071,K3,82.38902106422762,0,2
2025-01-11 15:55:00,3072,K6,93.7580628783951,0,4
2025-01-11 16:00:00,3073,K2,98.38315721156945,0,2
2025-01-11 16:05:00,3074,K2,83.70941206935382,0,2
2025-01-11 16:10:00,3075,K3,96.37144262882039,1,3
2025-01-11 16:15:00,3076,K4,94.15011833579035,0,1
2025-01-11 16:20:00,3077,K5,97.17582921816575,0,1
2025-01-11 16:25:00,3078,K5,98.9991039005456,1,3
2025-01-11 16:30:00,3079,K4,90.66644007574052,1,3
2025-01-11 16:35:00,3080,K2,97.586928991954,0,3
2025-01-11 16:40:00,3081,K5,80.90829921829592,0,4
2025-01-11 16:45:00,3082,K4,87.12423474599174,0,1
2025-01-11 16:50:00,3083,K6,92.03746770740777,0,1
2025-01-11 16:55:00,3084,K6,95.14790549283646,1,2
2025-01-11 17:00:00,3085,K2,96.32721453924239,0,2
2025-01-11 17:05:00,3086,K3,87.51809855306735,0,3
2025-01-11 17:10:00,3087,K1,86.18393468242718,0,3
2025-01-11 17:15:00,3088,K6,90.31990899452899,0,3
2025-01-11 17:20:00,3089,K3,81.62432162553758,0,3
2025-01-11 17:25:00,3090,K1,86.48917759633488,1,4
2025-01-11 17:30:00,3091,K6,99.78104510727928,0,2
2025-01-11 17:35:00,3092,K2,99.42535360477842,0,4
2025-01-11 17:40:00,3093,K4,97.89066624902804,1,3
2025-01-11 17:45:00,3094,K1,83.58388540426182,1,3
2025-01-11 17:50:00,3095,K5,98.80749039293156,0,4
2025-01-11 17:55:00,3096,K4,87.4450176455601,1,1
2025-01-11 18:00:00,3097,K4,91.85893911115299,0,4
2025-01-11 18:05:00,3098,K4,83.60724042774338,0,2
2025-01-11 18:10:00,3099,K3,82.97775472633265,1,4
2025-01-11 18:15:00,3100,K4,84.9944346722438,0,3
2025-01-11 18:20:00,3101,K6,94.80435826880297,0,2
2025-01-11 18:25:00,3102,K5,95.9924578565609,0,1
2025-01-11 18:30:00,3103,K4,96.33870962968268,1,4
2025-01-11 18:35:00,3104,K4,97.57142828995674,1,1
2025-01-11 18:40:00,3105,K2,94.16577505536098,1,3
2025-01-11 18:45:00,3106,K3,81.28381546966955,0,4
2025-01-11 18:50:00,3107,K4,93.08684730563822,1,1
2025-01-11 18:55:00,3108,K5,83.17862809935247,0,3
2025-01-11 19:00:00,3109,K3,94.71605652133861,0,2
2025-01-11 19:05:00,3110,K3,85.27334612548614,0,3
2025-01-11 19:10:00,3111,K2,93.39195840021205,0,4
2025-01-11 19:15:00,3112,K1,91.365877639422,1,3
2025-01-11 19:20:00,3113,K6,86.05996649245819,0,3
2025-01-11 19:25:00,3114,K4,85.98208465009256,0,1
2025-01-11 19:30:00,3115,K3,96.68546240082733,0,1
2025-01-11 19:35:00,3116,K5,84.65073892289094,0,2
2025-01-11 19:40:00,3117,K6,85.41352800683119,0,3
2025-01-11 19:45:00,3118,K3,88.6234450940883,0,4
2025-01-11 19:50:00,3119,K2,92.90638839240847,0,3
2025-01-11 19:55:00,3120,K4,90.32912139908969,0,1
2025-01-11 20:00:00,3121,K4,80.85291111928923,0,2
2025-01-11 20:05:00,3122,K4,91.89663973088516,0,2
2025-01-11 20:10:00,3123,K4,80.91988122867436,0,3
2025-01-11 20:15:00,3124,K1,85.1094760429703,1,2
2025-01-11 20:20:00,3125,K5,99.69023725838031,0,2
2025-01-11 20:25:00,3126,K5,98.8788415199331,0,3
2025-01-11 20:30:00,3127,K5,86.91780007424865,1,1
2025-01-11 20:35:00,3128,K1,99.406500764711,1,4
2025-01-11 20:40:00,3129,K1,90.7337673130003,0,3
2025-01-11 20:45:00,3130,K4,90.85847268731362,0,4
2025-01-11 20:50:00,3131,K5,92.17658164019404,1,2
2025-01-11 20:55:00,3132,K3,83.55110438891302,1,4
2025-01-11 21:00:00,3133,K4,90.00335911525403,0,3
2025-01-11 21:05:00,3134,K2,97.05454158573997,0,2
2025-01-11 21:10:00,3135,K6,86.67347022987342,1,2
2025-01-11 21:15:00,3136,K2,93.73914359993782,0,3
2025-01-11 21:20:00,3137,K4,88.44214472382458,0,3
2025-01-11 21:25:00,3138,K3,90.81736501040277,0,2
2025-01-11 21:30:00,3139,K2,81.58998110302623,0,1
2025-01-11 21:35:00,3140,K4,96.15245353650671,0,3
2025-01-11 21:40:00,3141,K2,91.83887179750315,0,3
2025-01-11 21:45:00,3142,K2,86.57761431073762,1,3
2025-01-11 21:50:00,3143,K1,97.59935811535115,1,2
2025-01-11 21:55:00,3144,K1,88.48816938164022,0,2
2025-01-11 22:00:00,3145,K3,91.57260657108485,0,4
2025-01-11 22:05:00,3146,K5,86.4182457154211,1,1
2025-01-11 22:10:00,3147,K1,99.43494638395877,1,3
2025-01-11 22:15:00,3148,K3,97.37711536224549,1,4
2025-01-11 22:20:00,3149,K2,80.49979923180189,0,4
2025-01-11 22:25:00,3150,K4,98.81369972609303,0,1
2025-01-11 22:30:00,3151,K3,95.05091265245521,1,3
2025-01-11 22:35:00,3152,K1,97.81601421188725,1,3
2025-01-11 22:40:00,3153,K6,89.25331325783391,1,1
2025-01-11 22:45:00,3154,K1,94.68829727529882,0,2
2025-01-11 22:50:00,3155,K4,85.98502689482693,0,4
2025-01-11 22:55:00,3156,K3,89.23376987070804,0,2
2025-01-11 23:00:00,3157,K3,94.764977531678,0,2
2025-01-11 23:05:00,3158,K6,89.26693048958705,0,4
2025-01-11 23:10:00,3159,K4,85.09819133107054,0,1
2025-01-11 23:15:00,3160,K4,81.22175597665947,0,2
2025-01-11 23:20:00,3161,K2,96.31700056643277,0,4
2025-01-11 23:25:00,3162,K1,86.76802570347499,1,1
2025-01-11 23:30:00,3163,K4,87.55406589369467,0,2
2025-01-11 23:35:00,3164,K1,96.92606532465534,1,3
2025-01-11 23:40:00,3165,K6,88.97659281229632,0,4
2025-01-11 23:45:00,3166,K4,91.01087965562024,1,3
2025-01-11 23:50:00,3167,K3,82.4127152038131,0,1
2025-01-11 23:55:00,3168,K6,96.57597885710311,0,2
2025-01-12 00:00:00,3169,K5,87.94511849178473,0,2
2025-01-12 00:05:00,3170,K5,85.41741232586767,0,3
2025-01-12 00:10:00,3171,K1,81.27045568293768,0,4
2025-01-12 00:15:00,3172,K2,92.60281701539876,0,2
2025-01-12 00:20:00,3173,K4,91.8383715873016,0,1
2025-01-12 00:25:00,3174,K5,97.59111882248125,0,3
2025-01-12 00:30:00,3175,K4,93.7382440861042,1,1
2025-01-12 00:35:00,3176,K5,85.45125100201633,0,3
2025-01-12 00:40:00,3177,K5,90.75786538860214,0,3
2025-01-12 00:45:00,3178,K5,99.28128946750053,0,1
2025-01-12 00:50:00,3179,K3,83.63836623066001,1,2
2025-01-12 00:55:00,3180,K6,95.02524526852007,0,1
2025-01-12 01:00:00,3181,K6,86.28876591507158,0,4
2025-01-12 01:05:00,3182,K3,85.3790152770549,1,3
2025-01-12 01:10:00,3183,K5,95.68255029229661,0,2
2025-01-12 01:15:00,3184,K6,92.44604618131035,1,2
2025-01-12 01:20:00,3185,K6,97.50758997844208,0,2
2025-01-12 01:25:00,3186,K5,96.76847407283091,0,3
2025-01-12 01:30:00,3187,K6,91.35634137541236,0,2
2025-01-12 01:35:00,3188,K6,80.37009287873137,0,3
2025-01-12 01:40:00,3189,K6,80.97631582669955,0,1
2025-01-12 01:45:00,3190,K6,90.28066519495913,0,3
2025-01-12 01:50:00,3191,K6,97.44869813315898,1,4
2025-01-12 01:55:00,3192,K1,92.70201552306868,0,2
2025-01-12 02:00:00,3193,K2,85.07890157479886,0,3
2025-01-12 02:05:00,3194,K2,91.61674293229476,0,4
2025-01-12 02:10:00,3195,K4,95.48297090930802,1,4
2025-01-12 02:15:00,3196,K5,96.16281068984446,1,2
2025-01-12 02:20:00,3197,K1,89.29022930265674,1,4
2025-01-12 02:25:00,3198,K2,80.92692058905364,0,3
2025-01-12 02:30:00,3199,K2,82.57409387947372,0,4
2025-01-12 02:35:00,3200,K6,87.96519108874608,0,3
2025-01-12 02:40:00,3201,K1,95.82665929003923,1,4
2025-01-12 02:45:00,3202,K5,93.25903509681709,0,4
2025-01-12 02:50:00,3203,K4,98.04272740259775,0,2
2025-01-12 02:55:00,3204,K4,96.57859582321561,0,4
2025-01-12 03:00:00,3205,K6,93.18943716595504,0,2
2025-01-12 03:05:00,3206,K6,87.90902917372821,1,4
2025-01-12 03:10:00,3207,K2,91.94225103255738,0,1
2025-01-12 03:15:00,3208,K1,91.38463472701756,0,4
2025-01-12 03:20:00,3209,K1,81.63852238153873,0,2
2025-01-12 03:25:00,3210,K5,84.17995926759075,1,3
2025-01-12 03:30:00,3211,K4,86.80062648147876,0,2
2025-01-12 03:35:00,3212,K2,95.76009182704621,0,3
2025-01-12 03:40:00,3213,K3,91.51455029469444,0,3
2025-01-12 03:45:00,3214,K4,99.60437641180239,1,2
2025-01-12 03:50:00,3215,K6,90.23054850493642,0,1
2025-01-12 03:55:00,3216,K3,91.88801379148245,1,1
2025-01-12 04:00:00,3217,K1,95.72350135869985,0,2
2025-01-12 04:05:00,3218,K4,91.18732961791301,0,2
2025-01-12 04:10:00,3219,K2,95.9585420883492,0,1
2025-01-12 04:15:00,3220,K3,87.1588535040297,0,2
2025-01-12 04:20:00,3221,K1,91.51885371715363,0,2
2025-01-12 04:25:00,3222,K5,94.1484901167812,1,4
2025-01-12 04:30:00,3223,K2,96.7585914167616,0,2
2025-01-12 04:35:00,3224,K4,96.92578576208612,1,4
2025-01-12 04:40:00,3225,K6,89.34431031672284,0,4
2025-01-12 04:45:00,3226,K5,91.77227434916233,0,1
2025-01-12 04:50:00,3227,K1,96.40217583844515,0,1
2025-01-12 04:55:00,3228,K3,96.97905971759432,0,2
2025-01-12 05:00:00,3229,K5,84.97622611185567,0,4
2025-01-12 05:05:00,3230,K1,87.61863483070272,0,3
2025-01-12 05:10:00,3231,K2,97.32418637562017,0,2
2025-01-12 05:15:00,3232,K1,80.79479695479922,1,3
2025-01-12 05:20:00,3233,K4,80.81923901961137,0,1
2025-01-12 05:25:00,3234,K6,89.83499293272507,0,4
2025-01-12 05:30:00,3235,K5,81.90611540586694,0,4
2025-01-12 05:35:00,3236,K6,90.89236721481994,0,4
2025-01-12 05:40:00,3237,K4,81.37314555666403,1,1
2025-01-12 05:45:00,3238,K1,97.51415150770617,0,2
2025-01-12 05:50:00,3239,K2,97.6175774191422,1,4
2025-01-12 05:55:00,3240,K1,82.46761039788016,0,4
2025-01-12 06:00:00,3241,K3,86.50737702647045,0,4
2025-01-12 06:05:00,3242,K3,88.04090356037376,0,1
2025-01-12 06:10:00,3243,K4,86.57461583439185,0,4
2025-01-12 06:15:00,3244,K1,83.04072949022787,0,1
2025-01-12 06:20:00,3245,K2,96.84712477274967,0,2
2025-01-12 06:25:00,3246,K1,82.47660342712174,1,4
2025-01-12 06:30:00,3247,K4,96.8732461107153,0,2
2025-01-12 06:35:00,3248,K6,83.30751042220453,0,4
2025-01-12 06:40:00,3249,K3,89.25983809126754,1,4
2025-01-12 06:45:00,3250,K4,97.33105738997568,1,2
2025-01-12 06:50:00,3251,K1,87.88443253554843,0,3
2025-01-12 06:55:00,3252,K6,81.28925415168509,1,4
2025-01-12 07:00:00,3253,K3,96.37394312337742,0,3
2025-01-12 07:05:00,3254,K5,82.70504514653247,0,3
2025-01-12 07:10:00,3255,K5,82.77944070574584,0,2
2025-01-12 07:15:00,3256,K4,94.88229774282716,0,2
2025-01-12 07:20:00,3257,K5,95.87329356304664,0,4
2025-01-12 07:25:00,3258,K5,82.82872917305936,1,2
2025-01-12 07:30:00,3259,K1,93.62647396725937,0,3
2025-01-12 07:35:00,3260,K6,83.40581191886807,0,1
2025-01-12 07:40:00,3261,K6,87.50229863016328,0,1
2025-01-12 07:45:00,3262,K1,87.086641221037,0,2
2025-01-12 07:50:00,3263,K5,98.90412876533523,0,4
2025-01-12 07:55:00,3264,K5,94.19073891767746,0,3
2025-01-12 08:00:00,3265,K4,85.12081511269928,0,3
2025-01-12 08:05:00,3266,K1,80.23800871054526,0,1
2025-01-12 08:10:00,3267,K1,92.07466968362674,0,1
2025-01-12 08:15:00,3268,K5,83.04363782614558,0,1
2025-01-12 08:20:00,3269,K3,94.05568019308214,0,4
2025-01-12 08:25:00,3270,K3,81.13324601064149,0,1
2025-01-12 08:30:00,3271,K6,89.88148722870146,0,4
2025-01-12 08:35:00,3272,K2,95.51094453242764,0,1
2025-01-12 08:40:00,3273,K2,89.84047785285193,1,4
2025-01-12 08:45:00,3274,K3,95.36720030367584,0,2
2025-01-12 08:50:00,3275,K4,93.70717327884458,0,1
2025-01-12 08:55:00,3276,K6,99.24128168445206,1,4
2025-01-12 09:00:00,3277,K6,93.90177879941014,1,4
2025-01-12 09:05:00,3278,K6,89.30176481171151,1,1
2025-01-12 09:10:00,3279,K6,82.4775664513381,1,4
2025-01-12 09:15:00,3280,K2,98.6922070505507,0,4
2025-01-12 09:20:00,3281,K5,98.90735524915763,0,3
2025-01-12 09:25:00,3282,K5,96.43759037682779,1,2
2025-01-12 09:30:00,3283,K3,94.20505711257296,0,4
2025-01-12 09:35:00,3284,K3,83.75624422887542,0,3
2025-01-12 09:40:00,3285,K4,81.39599039463906,0,2
2025-01-12 09:45:00,3286,K1,99.8451678441023,0,4
2025-01-12 09:50:00,3287,K3,87.34797492093136,0,1
2025-01-12 09:55:00,3288,K6,94.75788990191674,0,3
2025-01-12 10:00:00,3289,K5,92.99555760504154,0,4
2025-01-12 10:05:00,3290,K5,86.20424162701693,0,2
2025-01-12 10:10:00,3291,K6,82.60221591495495,0,4
2025-01-12 10:15:00,3292,K1,97.90818001516911,0,2
2025-01-12 10:20:00,3293,K3,80.01435712807648,0,1
2025-01-12 10:25:00,3294,K4,86.10868513779667,0,3
2025-01-12 10:30:00,3295,K2,97.39253523554282,0,1
2025-01-12 10:35:00,3296,K6,88.12391648268019,1,4
2025-01-12 10:40:00,3297,K5,93.75773965873665,0,1
2025-01-12 10:45:00,3298,K5,85.55600555487689,0,2
2025-01-12 10:50:00,3299,K6,87.10120712017644,0,1
2025-01-12 10:55:00,3300,K6,83.40859972984569,0,4
2025-01-12 11:00:00,3301,K5,89.32629221644115,0,2
2025-01-12 11:05:00,3302,K5,88.27342923540434,0,2
2025-01-12 11:10:00,3303,K4,97.02302623855422,1,3
2025-01-12 11:15:00,3304,K6,96.03439011753491,0,2
2025-01-12 11:20:00,3305,K3,80.30240854973668,1,3
2025-01-12 11:25:00,3306,K4,86.63729524282193,0,3
2025-01-12 11:30:00,3307,K1,86.46199525978982,1,1
2025-01-12 11:35:00,3308,K6,81.92616006942855,1,1
2025-01-12 11:40:00,3309,K2,98.53139736976462,1,1
2025-01-12 11:45:00,3310,K1,81.87143122987041,0,3
2025-01-12 11:50:00,3311,K3,99.37160383841946,1,4
2025-01-12 11:55:00,3312,K1,99.36641089036813,1,2
2025-01-12 12:00:00,3313,K4,98.33672847177148,0,2
2025-01-12 12:05:00,3314,K4,82.50828238935038,0,4
2025-01-12 12:10:00,3315,K2,95.87969271884648,0,2
2025-01-12 12:15:00,3316,K6,95.60485442955101,0,4
2025-01-12 12:20:00,3317,K5,95.90617768010193,0,2
2025-01-12 12:25:00,3318,K2,96.07499157090491,0,4
2025-01-12 12:30:00,3319,K4,83.62203598384363,1,4
2025-01-12 12:35:00,3320,K6,84.04849244812476,1,2
2025-01-12 12:40:00,3321,K4,85.66592591061564,0,1
2025-01-12 12:45:00,3322,K1,91.04075704683277,1,1
2025-01-12 12:50:00,3323,K6,85.88109097557845,1,3
2025-01-12 12:55:00,3324,K3,95.16851692453258,1,2
2025-01-12 13:00:00,3325,K2,88.36169230973928,0,4
2025-01-12 13:05:00,3326,K1,86.30795911275786,1,3
2025-01-12 13:10:00,3327,K3,95.56682864241795,1,1
2025-01-12 13:15:00,3328,K6,93.02104807986119,1,1
2025-01-12 13:20:00,3329,K1,94.08756073263828,1,1
2025-01-12 13:25:00,3330,K4,81.77643107139568,0,2
2025-01-12 13:30:00,3331,K6,80.31177242381828,1,1
2025-01-12 13:35:00,3332,K2,83.38482529091108,0,3
2025-01-12 13:40:00,3333,K3,92.91237024408355,0,4
2025-01-12 13:45:00,3334,K1,95.14659816598899,0,1
2025-01-12 13:50:00,3335,K5,80.40534241494184,0,1
2025-01-12 13:55:00,3336,K3,89.5272634589892,0,1
2025-01-12 14:00:00,3337,K5,90.15826237537064,1,4
2025-01-12 14:05:00,3338,K1,95.85311683104155,0,1
2025-01-12 14:10:00,3339,K3,86.60739115161327,1,1
2025-01-12 14:15:00,3340,K5,92.88472494287936,0,4
2025-01-12 14:20:00,3341,K5,82.62945553841061,1,1
2025-01-12 14:25:00,3342,K4,87.51506322947662,1,2
2025-01-12 14:30:00,3343,K2,86.00970659156738,0,3
2025-01-12 14:35:00,3344,K2,80.2289695562373,0,3
2025-01-12 14:40:00,3345,K4,87.21061399262601,1,2
2025-01-12 14:45:00,3346,K2,84.56838741510954,0,2
2025-01-12 14:50:00,3347,K5,85.48667041483455,1,2
2025-01-12 14:55:00,3348,K5,97.58043218932556,0,1
2025-01-12 15:00:00,3349,K1,80.90863262082658,0,4
2025-01-12 15:05:00,3350,K2,87.49046416443392,0,3
2025-01-12 15:10:00,3351,K5,91.91411088154729,0,2
2025-01-12 15:15:00,3352,K4,94.08095382418078,1,2
2025-01-12 15:20:00,3353,K5,98.53021885793507,1,4
2025-01-12 15:25:00,3354,K2,98.44712799632411,0,2
2025-01-12 15:30:00,3355,K2,83.98165881553713,0,1
2025-01-12 15:35:00,3356,K4,82.88998793366017,0,2
2025-01-12 15:40:00,3357,K4,97.768944505296,0,1
2025-01-12 15:45:00,3358,K6,83.4708005208441,1,2
2025-01-12 15:50:00,3359,K1,93.7412546843326,0,1
2025-01-12 15:55:00,3360,K2,84.65235530037174,1,2
2025-01-12 16:00:00,3361,K5,90.14295044927601,0,1
2025-01-12 16:05:00,3362,K3,93.47769787836731,0,4
2025-01-12 16:10:00,3363,K1,84.5667484391948,1,2
2025-01-12 16:15:00,3364,K5,99.17993958358848,0,3
2025-01-12 16:20:00,3365,K3,85.01348628339417,0,3
2025-01-12 16:25:00,3366,K2,84.57313722502428,0,2
2025-01-12 16:30:00,3367,K2,89.38443110105437,0,1
2025-01-12 16:35:00,3368,K4,86.69762968575161,0,4
2025-01-12 16:40:00,3369,K2,98.394515724662,0,1
2025-01-12 16:45:00,3370,K6,90.72671143369061,0,3
2025-01-12 16:50:00,3371,K1,86.65298031812166,1,2
2025-01-12 16:55:00,3372,K3,80.03568235741807,0,3
2025-01-12 17:00:00,3373,K2,87.33991089716994,0,3
2025-01-12 17:05:00,3374,K2,85.33154897292438,0,4
2025-01-12 17:10:00,3375,K5,94.03184072025223,0,4
2025-01-12 17:15:00,3376,K5,96.41038619867854,0,2
2025-01-12 17:20:00,3377,K2,85.61716752555864,0,3
2025-01-12 17:25:00,3378,K1,95.61580155200531,0,4
2025-01-12 17:30:00,3379,K1,81.39131415159812,0,3
2025-01-12 17:35:00,3380,K6,87.74495484407693,1,1
2025-01-12 17:40:00,3381,K5,84.58928416672495,0,1
2025-01-12 17:45:00,3382,K5,80.28864009539352,0,4
2025-01-12 17:50:00,3383,K2,82.69895813455175,0,4
2025-01-12 17:55:00,3384,K4,82.54485892946207,0,2
2025-01-12 18:00:00,3385,K1,84.77641512294747,1,1
2025-01-12 18:05:00,3386,K5,88.72707324395142,0,3
2025-01-12 18:10:00,3387,K6,85.4807861585086,0,2
2025-01-12 18:15:00,3388,K3,82.9814831039358,0,3
2025-01-12 18:20:00,3389,K1,98.10308738084933,0,3
2025-01-12 18:25:00,3390,K3,87.17415781333848,1,2
2025-01-12 18:30:00,3391,K3,83.79985000816083,1,3
2025-01-12 18:35:00,3392,K4,97.37314552257725,0,3
2025-01-12 18:40:00,3393,K6,93.52145806366316,0,4
2025-01-12 18:45:00,3394,K1,87.2779251923227,0,1
2025-01-12 18:50:00,3395,K5,92.64113442242241,1,2
2025-01-12 18:55:00,3396,K1,97.54598554729819,0,2
2025-01-12 19:00:00,3397,K3,80.29188552147613,0,3
2025-01-12 19:05:00,3398,K3,92.53500245104544,0,3
2025-01-12 19:10:00,3399,K3,97.10446587199996,0,2
2025-01-12 19:15:00,3400,K3,98.96745187343542,0,1
2025-01-12 19:20:00,3401,K3,83.0365094410483,0,4
2025-01-12 19:25:00,3402,K5,95.96858714835568,0,2
2025-01-12 19:30:00,3403,K5,95.46566234095786,0,2
2025-01-12 19:35:00,3404,K3,87.62915476092019,0,2
2025-01-12 19:40:00,3405,K1,82.7494276869453,0,3
2025-01-12 19:45:00,3406,K4,89.97081400417503,0,3
2025-01-12 19:50:00,3407,K4,84.04040075087596,0,2
2025-01-12 19:55:00,3408,K3,99.67165812575001,0,1
2025-01-12 20:00:00,3409,K2,94.50727997039655,0,2
2025-01-12 20:05:00,3410,K5,94.9484288131823,0,3
2025-01-12 20:10:00,3411,K6,94.46363136680952,0,2
2025-01-12 20:15:00,3412,K3,91.6499238563649,0,1
2025-01-12 20:20:00,3413,K3,99.59769958606421,1,2
2025-01-12 20:25:00,3414,K4,94.87872853367546,0,2
2025-01-12 20:30:00,3415,K2,93.95375914042577,1,3
2025-01-12 20:35:00,3416,K1,88.9668127543701,0,3
2025-01-12 20:40:00,3417,K1,89.18252407702306,1,3
2025-01-12 20:45:00,3418,K5,82.91972583015084,0,4
2025-01-12 20:50:00,3419,K4,88.46786757709141,0,3
2025-01-12 20:55:00,3420,K5,83.789116580515,0,4
2025-01-12 21:00:00,3421,K2,86.93554421058255,1,4
2025-01-12 21:05:00,3422,K4,88.1765488587535,0,2
2025-01-12 21:10:00,3423,K1,98.31820322054054,0,1
2025-01-12 21:15:00,3424,K2,93.60853036457402,0,3
2025-01-12 21:20:00,3425,K5,96.23294133253822,1,1
2025-01-12 21:25:00,3426,K1,92.02869483114489,0,3
2025-01-12 21:30:00,3427,K3,83.8502351878305,0,1
2025-01-12 21:35:00,3428,K3,82.19362018536529,0,4
2025-01-12 21:40:00,3429,K5,96.62149820818757,0,1
2025-01-12 21:45:00,3430,K4,86.87928030149733,0,2
2025-01-12 21:50:00,3431,K1,82.36363655163242,0,3
2025-01-12 21:55:00,3432,K2,94.80011559281449,1,2
2025-01-12 22:00:00,3433,K5,80.16357833033149,1,2
2025-01-12 22:05:00,3434,K5,80.34079900303125,0,4
2025-01-12 22:10:00,3435,K2,86.36772015673692,0,3
2025-01-12 22:15:00,3436,K6,99.55351270487193,0,4
2025-01-12 22:20:00,3437,K2,96.9014675994613,1,3
2025-01-12 22:25:00,3438,K2,94.05926359573675,0,1
2025-01-12 22:30:00,3439,K1,85.70920659549176,0,3
2025-01-12 22:35:00,3440,K5,85.7690456297436,0,4
2025-01-12 22:40:00,3441,K3,90.05213964175104,0,2
2025-01-12 22:45:00,3442,K1,82.51326394608061,1,3
2025-01-12 22:50:00,3443,K6,80.52710322363652,0,4
2025-01-12 22:55:00,3444,K5,85.83218824736515,0,4
2025-01-12 23:00:00,3445,K5,81.02618141774356,1,1
2025-01-12 23:05:00,3446,K3,97.43100586020725,0,2
2025-01-12 23:10:00,3447,K3,83.29760684705903,0,1
2025-01-12 23:15:00,3448,K6,82.52866915266185,0,3
2025-01-12 23:20:00,3449,K3,99.14063435579352,0,4
2025-01-12 23:25:00,3450,K6,82.21195602618137,0,4
2025-01-12 23:30:00,3451,K2,95.30553226649349,0,1
2025-01-12 23:35:00,3452,K2,88.00322230819616,0,3
2025-01-12 23:40:00,3453,K6,88.64149001103866,0,2
2025-01-12 23:45:00,3454,K6,92.74101239443425,0,4
2025-01-12 23:50:00,3455,K2,91.87539572349617,0,4
2025-01-12 23:55:00,3456,K4,81.40008409689605,1,2
2025-01-13 00:00:00,3457,K2,85.51198374201451,0,1
2025-01-13 00:05:00,3458,K2,89.37266931683402,1,3
2025-01-13 00:10:00,3459,K4,85.7661890921356,0,3
2025-01-13 00:15:00,3460,K3,87.1523806203444,1,2
2025-01-13 00:20:00,3461,K3,99.78218375492061,0,1
2025-01-13 00:25:00,3462,K2,94.9817392408498,0,3
2025-01-13 00:30:00,3463,K2,90.98941021118182,1,3
2025-01-13 00:35:00,3464,K5,92.82479596448965,0,2
2025-01-13 00:40:00,3465,K1,93.7368276521566,1,2
2025-01-13 00:45:00,3466,K6,94.05978466242321,0,1
2025-01-13 00:50:00,3467,K1,89.01307137850377,0,3
2025-01-13 00:55:00,3468,K2,93.00141872231207,1,2
2025-01-13 01:00:00,3469,K4,83.88254454393378,1,1
2025-01-13 01:05:00,3470,K3,95.92517448101154,0,3
2025-01-13 01:10:00,3471,K6,82.54812600557834,1,2
2025-01-13 01:15:00,3472,K4,98.51305337572889,1,1
2025-01-13 01:20:00,3473,K3,81.45931809058015,0,2
2025-01-13 01:25:00,3474,K5,90.09943369727681,0,1
2025-01-13 01:30:00,3475,K3,96.51023219728808,0,3
2025-01-13 01:35:00,3476,K2,99.38593363346163,0,3
2025-01-13 01:40:00,3477,K6,96.12670246261118,0,3
2025-01-13 01:45:00,3478,K6,96.64919738396175,1,4
2025-01-13 01:50:00,3479,K1,97.13866314670702,0,2
2025-01-13 01:55:00,3480,K3,86.86596450727646,0,3
2025-01-13 02:00:00,3481,K4,81.49091758058704,0,4
2025-01-13 02:05:00,3482,K2,89.02252739267843,0,3
2025-01-13 02:10:00,3483,K5,90.96432429683702,0,2
2025-01-13 02:15:00,3484,K5,82.54522041185888,0,3
2025-01-13 02:20:00,3485,K6,80.24306212543118,0,3
2025-01-13 02:25:00,3486,K5,84.636064545451,0,4
2025-01-13 02:30:00,3487,K1,99.170081659746,0,1
2025-01-13 02:35:00,3488,K3,88.07176316631453,0,3
2025-01-13 02:40:00,3489,K3,95.11424096289619,0,3
2025-01-13 02:45:00,3490,K3,88.16174615931178,1,4
2025-01-13 02:50:00,3491,K2,91.97718305913716,0,1
2025-01-13 02:55:00,3492,K4,98.32394552091694,0,1
